target_gene_name,interactor_gene_name
SF3B1,SF3B2
SF3B1,SF3B3
SF3B1,SF3B4
SF3B1,SF3B5
SF3B1,SF3B6
SF3B1,SLC4A1AP
SF3B1,SMEK1
SF3B1,SMNDC1
SF3B1,SMU1
SF3B1,SNRNP200
SF3B1,SNRNP35
SF3B1,SNRNP40
SF3B1,SNRNP48
SF3B1,SNRPA1
SF3B1,SNRPB2
SF3B1,SNRPB;SNRPN
SF3B1,SNRPD1
SF3B1,SNRPD2
SF3B1,SNRPE
SF3B1,SNRPF
SF3B1,SNW1
SF3B1,SON
SF3B1,SRRM1
SF3B1,SRRM2
SF3B1,SRRT
SF3B1,SUGP1
SF3B1,TFIP11
SF3B1,THOC1
SF3B1,THOC7;NIF3L1BP1
SF3B1,THRAP3
SF3B1,TRA2B
SF3B1,TTC33
SF3B1,TXNL4A
SF3B1,U2SURP
SF3B1,USP39
SF3B1,WDR61
SF3B1,WDR82
SF3B1,ZC3H11A
SF3B1,ZC3H18
SF3B1,ZCRB1
SF3B1,ZNF326
SF3B1,ZRSR2
SF3B2,DDX42
SF3B2,DNAJC8
SF3B2,GPATCH11
SF3B2,HDGFRP3
SF3B2,HTATSF1
SF3B2,NSRP1;CCDC55
SF3B2,PPP4C
SF3B2,PPP4R2
SF3B2,PRMT9
SF3B2,RNPC3
SF3B2,SF3A1
SF3B2,SF3A3
SF3B2,SF3B1
SF3B2,SF3B3
SF3B2,SF3B4
SF3B2,SF3B5
SF3B2,SF3B6
SF3B2,SLC4A1AP
SF3B2,SMEK1
SF3B2,SNRPA1
SF3B2,SNRPB2
SF3B2,SNRPD1
SF3B2,SNRPD2
SF3B2,SNRPF
SF3B2,SUGP1
SF3B2,TTC33
SF3B2,WDR61
SF3B2,ZCRB1
SF3B3,ATXN7
SF3B3,ATXN7L2
SF3B3,C16ORF33;SNRNP25
SF3B3,CCDC101
SF3B3,CCDC97
SF3B3,DDX42
SF3B3,DNAJC8
SF3B3,ENY2
SF3B3,GOLGB1
SF3B3,GPATCH11
SF3B3,KAT2A
SF3B3,KAT2B
SF3B3,N4BP2
SF3B3,PPP4C
SF3B3,PPP4R2
SF3B3,RNPC3
SF3B3,SCNM1
SF3B3,SF3A1
SF3B3,SF3A3
SF3B3,SF3B1
SF3B3,SF3B2
SF3B3,SF3B4
SF3B3,SF3B5
SF3B3,SF3B6
SF3B3,SLC4A1AP
SF3B3,SMEK1
SF3B3,SNRPA1
SF3B3,SNRPB2
SF3B3,SNRPD1
SF3B3,SNRPD2
SF3B3,SNRPF
SF3B3,SUGP1
SF3B3,SUPT20H
SF3B3,SUPT3H
SF3B3,SUPT7L
SF3B3,TADA1
SF3B3,TADA2B
SF3B3,TADA3
SF3B3,TAF12
SF3B3,TAF5L
SF3B3,TAF6L
SF3B3,TAF9
SF3B3,TAF9B
SF3B3,TRAF7
SF3B3,TRRAP
SF3B3,TTC33
SF3B3,USP22
SF3B3,WDR61
SF3B3,ZRSR2
SF3B4,CRTAP
SF3B4,DDX42
SF3B4,LEPRE1
SF3B4,P4HA1
SF3B4,PPP4C
SF3B4,PPP4R2
SF3B4,PRMT9
SF3B4,SF3B1
SF3B4,SF3B2
SF3B4,SF3B3
SF3B4,SLC4A1AP
SF3B4,SMEK1
SF3B4,TTC33
SF3B5,ATXN7L2
SF3B5,CCDC101
SF3B5,CCDC97
SF3B5,DDX42
SF3B5,DNAJC8
SF3B5,GPATCH11
SF3B5,KAT2A
SF3B5,KAT2B
SF3B5,PPP4C
SF3B5,PPP4R2
SF3B5,SF3A1
SF3B5,SF3A3
SF3B5,SF3B1
SF3B5,SF3B2
SF3B5,SF3B3
SF3B5,SF3B4
SF3B5,SF3B6
SF3B5,SLC4A1AP
SF3B5,SMEK1
SF3B5,SNRPA1
SF3B5,SNRPB2
SF3B5,SNRPD1
SF3B5,SNRPD2
SF3B5,SNRPF
SF3B5,SUPT20H
SF3B5,SUPT3H
SF3B5,SUPT7L
SF3B5,TADA1
SF3B5,TADA2B
SF3B5,TADA3
SF3B5,TAF12
SF3B5,TAF5L
SF3B5,TAF6L
SF3B5,TAF9
SF3B5,TAF9B
SF3B5,TRRAP
SF3B5,TTC33
SF3B5,WDR61
SF3B6,C16ORF33;SNRNP25
SF3B6,CCDC97
SF3B6,DDX42
SF3B6,DNAJC8
SF3B6,GPATCH11
SF3B6,HTATSF1
SF3B6,IGJ;JCHAIN
SF3B6,P4HA1
SF3B6,PCNP
SF3B6,PPP4C
SF3B6,PPP4R2
SF3B6,RNPC3
SF3B6,SCNM1
SF3B6,SF3A1
SF3B6,SF3A2
SF3B6,SF3A3
SF3B6,SF3B1
SF3B6,SF3B2
SF3B6,SF3B3
SF3B6,SF3B4
SF3B6,SF3B5
SF3B6,SLC4A1AP
SF3B6,SMEK1
SF3B6,SNRNP48
SF3B6,SNRPA1
SF3B6,SNRPB2
SF3B6,SNRPD1
SF3B6,SNRPD2
SF3B6,SNRPE
SF3B6,SNRPF
SF3B6,SUGP1
SF3B6,TTC33
SF3B6,WDR61
SF3B6,ZCRB1
SF3B6,ZRSR2
SFPQ,CFAP97
SFPQ,DHX57
SFPQ,DNAJC21
SFPQ,EXOSC10
SFPQ,EXOSC2
SFPQ,FXR1
SFPQ,MYBBP1A
SFPQ,YLPM1
SFPQ,ZCCHC3
SFPQ,ZNF768
SGPL1,CYB5R3
SGPL1,HBB;HBD
SGPL1,LRRC59
SGPL1,PPM1G
SH3GL1,EML4
SH3GL1,GLRX3
SH3GL1,HNRNPK
SH3GL1,SH3GL2
SH3GL1,SH3GL3
SH3GLB1,SH3GLB2
SH3GLB2,SH3GLB1
SLC11A2,PMPCB
SLC12A2,CDC25C
SLC12A2,SRSF1
SLC12A2,TMEM192
SLC15A4,CLCN7
SLC16A1,BSG
SLC16A1,CD99
SLC16A1,EMB
SLC16A1,GNA11
SLC16A1,GNA13
SLC16A1,GNAI2;GNAI1;GNAO1
SLC16A1,GNG5
SLC16A1,NAN
SLC16A1,NRAS
SLC16A1,RALA
SLC16A1,STX4
SLC16A1,STXBP3
SLC16A1,VAMP3;VAMP2
SLC16A10,LAS1L
SLC16A2,ITFG3
SLC18B1,BACH1
SLC18B1,LAMP1
SLC18B1,LAMTOR5
SLC18B1,USP10
SLC1A3,ABI1
SLC1A3,CYFIP1
SLC1A3,SNX9
SLC1A5,PYCR2
SLC1A5,SLC1A4
SLC1A5,STX4
SLC23A2,GLCCI1
SLC25A17,ARID4B
SLC25A17,PTGFRN
SLC26A11,DNAH6
SLC2A1,HSP90AB1
SLC2A1,HSP90AB2P
SLC2A8,ANKRD26
SLC2A8,IARS
SLC2A8,LAMP1
SLC2A8,RPL38
SLC2A8,SNX9
SLC30A5,NUCKS1
SLC30A5,SCIN
SLC30A5,SLC30A6
SLC31A1,LAMTOR5
SLC31A1,SNX9
SLC31A1,WASF2
SLC33A1,UBE2O
SLC35B1,ANAPC11
SLC35B1,PGRMC1
SLC35B1,PGRMC2
SLC35B1,TCERG1
SLC35B2,AHSA1
SLC35B2,ANXA4
SLC35B2,CCDC117
SLC35B2,CDC37
SLC35B2,HSP90AA1
SLC35B2,HSP90AB1
SLC35B2,HSP90AB2P
SLC35B2,HSP90AB4P
SLC35B2,HSPA8
SLC35B2,PDHA1
SLC35B2,STIP1
SLC35B2,STOM
SLC35E1,GOSR1
SLC35E1,TM9SF3
SLC35E1,TMEM165
SLC35F2,ATP6V0A1
SLC35F2,RAB11B;RAB11A
SLC35F2,STX7
SLC35F2,TFRC
SLC37A4,ZNRF2
SLC46A1,EXO1
SLC50A1,CDC25C
SLC50A1,SRSF1
SLC6A15,MFAP1
SLC6A15,NCOA1
SLC6A15,STX12
SLC6A15,VAMP3;VAMP2
SLC7A5,ATP1A1
SLC7A5,ATP1B3
SLC7A5,NDRG1
SLC7A5,NEFM
SLC7A5,SLC3A2
SLC7A6,ANAPC11
SLC7A6,CDC14A
SLC7A6,CEP78
SLC7A6,CIAPIN1
SLC7A6,CNN3
SLC7A6,DDX46
SLC7A6,EXOC4
SLC7A6,HDGF
SLC7A6,LZTS1
SLC7A6,NEFM
SLC7A6,PARP1
SLC7A6,PIK3C2A
SLC7A6,PSIP1
SLC7A6,RNF169
SLC7A6,SLC3A2
SLC7A6,TCERG1
SLC7A6,TSC22D3
SLC7A6,UHRF1BP1
SLC7A6,ZNF592
SLC9A3R1,CDKN1B
SLC9A3R1,HEXIM1
SLC9A3R1,SRSF1
SLC9A3R2,PODXL
SLK,CLIP1
SLK,NSRP1;CCDC55
SLK,PTPN23
SMARCA1,BAP18;C17ORF49;RNASEK-C17ORF49
SMARCA1,BAZ1A
SMARCA1,BAZ1B
SMARCA1,BPTF
SMARCA1,CBX1
SMARCA1,CECR2
SMARCA1,CHRAC1
SMARCA1,DPY30
SMARCA1,HMGXB4
SMARCA1,POGZ
SMARCA1,POLE3
SMARCA1,PRDM2
SMARCA1,RSF1
SMARCA2,SMARCB1
SMARCA2,SMARCE1
SMARCA4,ACTL6A
SMARCA4,ARID1A
SMARCA4,ARID1B
SMARCA4,ARID2
SMARCA4,ATXN10
SMARCA4,BCL7A
SMARCA4,BCL7B
SMARCA4,BRD7
SMARCA4,BRD9
SMARCA4,CBX1
SMARCA4,CHD4
SMARCA4,DPF1
SMARCA4,DPF2
SMARCA4,DPF3
SMARCA4,GLTSCR1
SMARCA4,KPNA2
SMARCA4,KPNA3
SMARCA4,KPNB1
SMARCA4,MTA2
SMARCA4,PBRM1
SMARCA4,PHF10
SMARCA4,SMARCB1
SMARCA4,SMARCC1
SMARCA4,SMARCC2
SMARCA4,SMARCD1
SMARCA4,SMARCD2
SMARCA4,SMARCD3
SMARCA4,SMARCE1
SMARCA4,SS18
SMARCA4,SS18L1
SMARCA5,BAP18
SMARCA5,BAP18;C17ORF49;RNASEK-C17ORF49
SMARCA5,BAZ1A
SMARCA5,BAZ1B
SMARCA5,BAZ2A
SMARCA5,BPTF
SMARCA5,CBX3
SMARCA5,CECR2
SMARCA5,CHRAC1
SMARCA5,DPY30
SMARCA5,HMGXB4
SMARCA5,ING4
SMARCA5,POLE3
SMARCA5,RBBP4
SMARCA5,RSF1
SMARCAD1,MSH6
SMARCAD1,TRIM28
SMARCB1,ACTL6A
SMARCB1,ARID1A
SMARCB1,ARID1B
SMARCB1,DPF2
SMARCB1,SMARCC1
SMARCB1,SMARCC2
SMARCB1,SMARCD1
SMARCB1,SMARCD2
SMARCB1,SMARCE1
SMARCC1,ACTL6A
SMARCC1,ARID1A
SMARCC1,ARID1B
SMARCC1,BRD7
SMARCC1,BRD9
SMARCC1,DPF2
SMARCC1,SMARCB1
SMARCC1,SMARCD1
SMARCC1,SMARCD2
SMARCC1,SMARCE1
SMARCC2,ACTL6A
SMARCC2,ARID1A
SMARCC2,ARID1B
SMARCC2,BRD7
SMARCC2,DPF2
SMARCC2,PHF10
SMARCC2,SMARCB1
SMARCC2,SMARCD1
SMARCC2,SMARCD2
SMARCC2,SMARCD3
SMARCC2,SMARCE1
SMARCD1,ACTL6A
SMARCD1,ARID1A
SMARCD1,ARID1B
SMARCD1,BCL7A
SMARCD1,BRD7
SMARCD1,BRD9
SMARCD1,DPF2
SMARCD1,GLTSCR1
SMARCD1,PHF10
SMARCD1,SMARCA4
SMARCD1,SMARCB1
SMARCD1,SMARCC1
SMARCD1,SMARCC2
SMARCD1,SMARCD3
SMARCD1,SMARCE1
SMARCD1,SS18
SMARCD2,ACTL6A
SMARCD2,ARID1A
SMARCD2,ARID1B
SMARCD2,BCL7A
SMARCD2,BRD7
SMARCD2,DPF2
SMARCD2,PHF10
SMARCD2,SMARCA2
SMARCD2,SMARCB1
SMARCD2,SMARCC1
SMARCD2,SMARCC2
SMARCD2,SMARCE1
SMARCD2,SS18
SMARCE1,ACTL6A
SMARCE1,ARID1A
SMARCE1,ARID1B
SMARCE1,BCL7A
SMARCE1,BRD7
SMARCE1,DPF1
SMARCE1,DPF2
SMARCE1,KPNA2
SMARCE1,KPNB1
SMARCE1,PHF10
SMARCE1,SMARCA2
SMARCE1,SMARCA4
SMARCE1,SMARCB1
SMARCE1,SMARCC1
SMARCE1,SMARCC2
SMARCE1,SMARCD1
SMARCE1,SMARCD2
SMARCE1,SMARCD3
SMARCE1,SS18
SMC1A,ARGLU1
SMC1A,CDCA5
SMC1A,CWF19L2
SMC1A,HAUS2
SMC1A,LSM1
SMC1A,MAU2
SMC1A,NIPBL
SMC1A,NR3C1
SMC1A,PDS5A
SMC1A,PDS5B
SMC1A,RAD21
SMC1A,RSRC1
SMC1A,SIX1;SIX2
SMC1A,SMC3
SMC1A,SRSF6
SMC1A,STAG1;DKFZP781D1416
SMC1A,STAG2
SMC1A,SUB1
SMC1A,USP13
SMC1A,WAPAL
SMN1,DDX20
SMN1,GEMIN2
SMN1,GEMIN4
SMN1,GEMIN5
SMN1,GEMIN6
SMN1,GEMIN8
SMN1,LSM11
SMN1,PRMT5
SMN1,SMN1;SMN2
SMN1,SNRNP70
SMN1,SNRPD1
SMN1,SNRPD2
SMN1,SNRPF
SMN1,STRAP
SMN1,USP9X
SMN1,WDR77
SNF8,TNPO2
SNF8,UBE3B
SNF8,VPS25
SNF8,VPS36
SNRNP40,CD2BP2
SNRNP40,DDX23
SNRNP40,EFTUD2
SNRNP40,PRPF3
SNRNP40,PRPF4
SNRNP40,PRPF6
SNRNP40,PRPF8
SNRNP40,SART1
SNRNP40,SNRNP200
SNRNP40,SNRPD2
SNRNP40,SRRT
SNRNP40,TXNL4A
SNRNP40,USP39
SNRPA,ACIN1
SNRPA,ADAR
SNRPA,AKAP8
SNRPA,ALYREF
SNRPA,API5
SNRPA,AQR
SNRPA,ARL6IP4
SNRPA,BCAS2
SNRPA,BCLAF1
SNRPA,BUD31
SNRPA,C17ORF85
SNRPA,CAAP1
SNRPA,CCAR1
SNRPA,CCDC12
SNRPA,CD2BP2
SNRPA,CDC40
SNRPA,CDC5L
SNRPA,CDC73
SNRPA,CHTOP
SNRPA,CLK2
SNRPA,CMTR2
SNRPA,CPSF1
SNRPA,CPSF2
SNRPA,CPSF7
SNRPA,CRNKL1
SNRPA,CRTAP
SNRPA,CSTF1
SNRPA,CSTF2
SNRPA,CTNNBL1
SNRPA,CTR9
SNRPA,CWC15
SNRPA,CWC22
SNRPA,DDX17
SNRPA,DDX20
SNRPA,DDX21
SNRPA,DDX23
SNRPA,DDX39A
SNRPA,DDX39B
SNRPA,DDX3X
SNRPA,DDX41
SNRPA,DDX42
SNRPA,DDX5
SNRPA,DHX15
SNRPA,DHX30
SNRPA,DHX8
SNRPA,DHX9
SNRPA,DIDO1
SNRPA,EFTUD2
SNRPA,EIF4A3
SNRPA,ELAVL1
SNRPA,ERH
SNRPA,FAM208A
SNRPA,FIP1L1
SNRPA,FUS
SNRPA,FYTTD1
SNRPA,GEMIN2
SNRPA,GEMIN4
SNRPA,GEMIN5
SNRPA,GEMIN6
SNRPA,GEMIN8
SNRPA,HCFC1
SNRPA,HNRNPA0
SNRPA,HNRNPA1;HNRNPA1L2
SNRPA,HNRNPA2B1
SNRPA,HNRNPA3
SNRPA,HNRNPAB
SNRPA,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4
SNRPA,HNRNPD
SNRPA,HNRNPDL
SNRPA,HNRNPH3
SNRPA,HNRNPK
SNRPA,HNRNPL
SNRPA,HNRNPM
SNRPA,HNRNPR
SNRPA,HNRNPU
SNRPA,HNRNPUL1
SNRPA,HNRNPUL2-BSCL2;HNRNPUL2
SNRPA,HUWE1
SNRPA,IGF2BP1
SNRPA,IGF2BP3
SNRPA,IK
SNRPA,ILF2
SNRPA,ILF3
SNRPA,ISY1
SNRPA,IWS1
SNRPA,KHDRBS1
SNRPA,KHDRBS3
SNRPA,KIAA1429
SNRPA,KIN
SNRPA,KLHL8
SNRPA,LARP7
SNRPA,LENG8
SNRPA,LEO1
SNRPA,LSM2
SNRPA,LSM4
SNRPA,LSM6
SNRPA,LSM7
SNRPA,LUC7L
SNRPA,LUC7L3
SNRPA,MAGOH;MAGOHB
SNRPA,MAGOHB
SNRPA,MAPK14
SNRPA,MAPK7
SNRPA,MAST2
SNRPA,MATR3
SNRPA,MFAP1
SNRPA,MRPS10
SNRPA,MRPS15
SNRPA,MRPS23
SNRPA,MRPS9
SNRPA,NCBP1
SNRPA,NCBP2
SNRPA,NCOA5
SNRPA,NHP2L1
SNRPA,NKAP
SNRPA,NKTR
SNRPA,NSRP1;CCDC55
SNRPA,NUPL2
SNRPA,OGT
SNRPA,P4HA1
SNRPA,PABPN1
SNRPA,PAF1
SNRPA,PAXBP1
SNRPA,PCF11
SNRPA,PHF3
SNRPA,PLRG1
SNRPA,PNN
SNRPA,POLDIP3
SNRPA,POLR2A
SNRPA,POLR2B
SNRPA,POLR2C
SNRPA,POLR2D
SNRPA,POLR2E
SNRPA,POLR2G
SNRPA,POLR2I
SNRPA,POLR2J3;POLR2J;POLR2J2
SNRPA,POLR2K
SNRPA,POLR2L
SNRPA,POLR3E
SNRPA,PPHLN1
SNRPA,PPIE
SNRPA,PPIG
SNRPA,PPIL1
SNRPA,PPP1R10
SNRPA,PPP1R8
SNRPA,PPWD1
SNRPA,PQBP1
SNRPA,PRPF19
SNRPA,PRPF3
SNRPA,PRPF31
SNRPA,PRPF4
SNRPA,PRPF40A
SNRPA,PRPF4B
SNRPA,PRPF6
SNRPA,PRPF8
SNRPA,PTCD3
SNRPA,RALY
SNRPA,RBBP6
SNRPA,RBM15
SNRPA,RBM22
SNRPA,RBM25
SNRPA,RBM42
SNRPA,RBM6
SNRPA,RBM7
SNRPA,RBM8A
SNRPA,RBMX;RBMXL2
SNRPA,RNPS1
SNRPA,RPRD1B;RPRD1A
SNRPA,RPRD2
SNRPA,RSRC1
SNRPA,SAFB
SNRPA,SAFB2
SNRPA,SAP18
SNRPA,SART1
SNRPA,SART3
SNRPA,SCAF11
SNRPA,SCAF4
SNRPA,SCAND1
SNRPA,SETD2
SNRPA,SF3A1
SNRPA,SF3A3
SNRPA,SF3B1
SNRPA,SF3B2
SNRPA,SF3B3
SNRPA,SF3B4
SNRPA,SF3B6
SNRPA,SFPQ
SNRPA,SKIV2L2
SNRPA,SLTM
SNRPA,SMN1;SMN2
SNRPA,SMNDC1
SNRPA,SMU1
SNRPA,SNIP1
SNRPA,SNRNP200
SNRPA,SNRNP40
SNRPA,SNRNP70
SNRPA,SNRPA1
SNRPA,SNRPB2
SNRPA,SNRPB;SNRPN
SNRPA,SNRPC
SNRPA,SNRPD1
SNRPA,SNRPD2
SNRPA,SNRPD3
SNRPA,SNRPE
SNRPA,SNRPF
SNRPA,SNW1
SNRPA,SON
SNRPA,SRPK1
SNRPA,SRPK2
SNRPA,SRRM1
SNRPA,SRRM2
SNRPA,SRRT
SNRPA,SRSF1
SNRPA,SRSF10
SNRPA,SRSF4
SNRPA,SRSF9
SNRPA,STAU1
SNRPA,STRAP
SNRPA,SUGP1
SNRPA,SUPT16H
SNRPA,SUPT4H1
SNRPA,SUPT5H
SNRPA,SUPT6H
SNRPA,SYF2
SNRPA,SYMPK
SNRPA,SYNCRIP
SNRPA,TAF15
SNRPA,TCERG1
SNRPA,TERF2
SNRPA,TERF2IP
SNRPA,TFIP11
SNRPA,TGS1
SNRPA,THOC1
SNRPA,THOC5
SNRPA,THOC6
SNRPA,THOC7;NIF3L1BP1
SNRPA,THRAP3
SNRPA,TIAL1;TIA1
SNRPA,TOE1
SNRPA,TOX4;TOX3;TOX2;TOX
SNRPA,TPD52
SNRPA,TRA2A
SNRPA,TRA2B
SNRPA,TXNL4A
SNRPA,USP39
SNRPA,WDR33
SNRPA,WDR61
SNRPA,WDR82
SNRPA,XAB2
SNRPA,YLPM1
SNRPA,YTHDC1
SNRPA,ZC3H11A
SNRPA,ZC3H14
SNRPA,ZC3H18
SNRPA,ZC3H4
SNRPA,ZCCHC8
SNRPA,ZFC3H1
SNRPA,ZFR
SNRPA,ZMAT2
SNRPA,ZNF207
SNRPA,ZNF318
SNRPA,ZNF326
SNRPA,ZNF346
SNRPA,ZNF638
SNRPA,ZNF830
SNRPB,AAR2
SNRPB,ACIN1
SNRPB,ADAR
SNRPB,AKAP8
SNRPB,ALYREF
SNRPB,API5
SNRPB,AQR
SNRPB,ARL6IP4
SNRPB,BCAS2
SNRPB,BCLAF1
SNRPB,C16ORF33;SNRNP25
SNRPB,C17ORF85
SNRPB,CAAP1
SNRPB,CCAR1
SNRPB,CCDC12
SNRPB,CD2BP2
SNRPB,CDC40
SNRPB,CDC5L
SNRPB,CDC73
SNRPB,CHTOP
SNRPB,CLNS1A
SNRPB,CMTR2
SNRPB,COIL
SNRPB,COPRS
SNRPB,CPSF1
SNRPB,CPSF7
SNRPB,CRNKL1
SNRPB,CSTF2
SNRPB,CTNNBL1
SNRPB,CTR9
SNRPB,CWC15
SNRPB,CWF19L1
SNRPB,DDX17
SNRPB,DDX20
SNRPB,DDX23
SNRPB,DDX39A
SNRPB,DDX39B
SNRPB,DDX41
SNRPB,DDX42
SNRPB,DDX5
SNRPB,DHX15
SNRPB,DHX8
SNRPB,DHX9
SNRPB,DIDO1
SNRPB,DNAJC8
SNRPB,EAPP
SNRPB,EFTUD2
SNRPB,EIF4A3
SNRPB,ELAVL1
SNRPB,ERH
SNRPB,GEMIN2
SNRPB,GEMIN4
SNRPB,GEMIN5
SNRPB,GEMIN6
SNRPB,GEMIN8
SNRPB,GPATCH11
SNRPB,HNRNPA0
SNRPB,HNRNPA1;HNRNPA1L2
SNRPB,HNRNPA2B1
SNRPB,HNRNPA3
SNRPB,HNRNPAB
SNRPB,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4
SNRPB,HNRNPD
SNRPB,HNRNPDL
SNRPB,HNRNPL
SNRPB,HNRNPM
SNRPB,HNRNPR
SNRPB,HNRNPU
SNRPB,HNRNPUL2-BSCL2;HNRNPUL2
SNRPB,HTATSF1
SNRPB,IGF2BP1
SNRPB,IGF2BP3
SNRPB,IK
SNRPB,ILF2
SNRPB,ILF3
SNRPB,ISY1
SNRPB,KHDRBS1
SNRPB,KIN
SNRPB,LARP7
SNRPB,LEO1
SNRPB,LSM11
SNRPB,LSM2
SNRPB,LSM4
SNRPB,LSM6
SNRPB,LSM7
SNRPB,LUC7L3
SNRPB,MACF1
SNRPB,MAGOH;MAGOHB
SNRPB,MFAP1
SNRPB,MRPS22
SNRPB,MRPS9
SNRPB,NCBP1
SNRPB,NCBP2
SNRPB,NCOA5
SNRPB,NHP2L1
SNRPB,NKAP
SNRPB,NKTR
SNRPB,P4HA1
SNRPB,PABPN1
SNRPB,PAF1
SNRPB,PARD3B
SNRPB,PAXBP1
SNRPB,PCNP
SNRPB,PHF3
SNRPB,PLRG1
SNRPB,PNN
SNRPB,POLDIP3
SNRPB,POLR2A
SNRPB,POLR2B
SNRPB,POLR2C
SNRPB,POLR2E
SNRPB,POLR2J3;POLR2J;POLR2J2
SNRPB,POLR2K
SNRPB,POLR2L
SNRPB,PPIE
SNRPB,PPIG
SNRPB,PPIH
SNRPB,PPIL1
SNRPB,PPIL2
SNRPB,PPP1R10
SNRPB,PPP1R8
SNRPB,PPWD1
SNRPB,PQBP1
SNRPB,PRMT5
SNRPB,PRPF19
SNRPB,PRPF3
SNRPB,PRPF31
SNRPB,PRPF4
SNRPB,PRPF40A
SNRPB,PRPF4B
SNRPB,PRPF6
SNRPB,PRPF8
SNRPB,PRPS2
SNRPB,PTCD3
SNRPB,RALY
SNRPB,RBBP6
SNRPB,RBM22
SNRPB,RBM25
SNRPB,RBM42
SNRPB,RBM8A
SNRPB,RBMX;RBMXL2
SNRPB,RIOK1
SNRPB,RNPC3
SNRPB,RNPS1
SNRPB,RPRD1B;RPRD1A
SNRPB,RPRD2
SNRPB,RSRC1
SNRPB,SAFB
SNRPB,SAFB2
SNRPB,SAP18
SNRPB,SART1
SNRPB,SART3
SNRPB,SCAF11
SNRPB,SCAF4
SNRPB,SETD2
SNRPB,SF3A1
SNRPB,SF3A2
SNRPB,SF3A3
SNRPB,SF3B1
SNRPB,SF3B2
SNRPB,SF3B3
SNRPB,SF3B4
SNRPB,SF3B5
SNRPB,SF3B6
SNRPB,SLC4A1AP
SNRPB,SMEK1
SNRPB,SMN1;SMN2
SNRPB,SMNDC1
SNRPB,SMU1
SNRPB,SNRNP200
SNRPB,SNRNP35
SNRPB,SNRNP40
SNRPB,SNRNP48
SNRPB,SNRNP70
SNRPB,SNRPA
SNRPB,SNRPA1
SNRPB,SNRPB2
SNRPB,SNRPB;SNRPN
SNRPB,SNRPC
SNRPB,SNRPD1
SNRPB,SNRPD2
SNRPB,SNRPD3
SNRPB,SNRPE
SNRPB,SNRPF
SNRPB,SNW1
SNRPB,SON
SNRPB,SRPK1
SNRPB,SRRM1
SNRPB,SRRM2
SNRPB,SRRT
SNRPB,SRSF1
SNRPB,SRSF4
SNRPB,SRSF9
SNRPB,STAU1
SNRPB,STRAP
SNRPB,SUGP1
SNRPB,SUPT5H
SNRPB,SUPT6H
SNRPB,SYF2
SNRPB,SYMPK
SNRPB,SYNCRIP
SNRPB,TAF15
SNRPB,TCERG1
SNRPB,TFIP11
SNRPB,TGS1
SNRPB,THOC1
SNRPB,THOC5
SNRPB,THOC6
SNRPB,THOC7;NIF3L1BP1
SNRPB,THRAP3
SNRPB,TOE1
SNRPB,TOX4;TOX3;TOX2;TOX
SNRPB,TRA2B
SNRPB,TTC33
SNRPB,TXNL4A
SNRPB,USP39
SNRPB,WDR61
SNRPB,WDR77
SNRPB,WDR82
SNRPB,XAB2
SNRPB,YLPM1
SNRPB,YTHDC1
SNRPB,ZC3H11A
SNRPB,ZC3H14
SNRPB,ZC3H18
SNRPB,ZC3H4
SNRPB,ZCCHC8
SNRPB,ZCRB1
SNRPB,ZFR
SNRPB,ZMAT2
SNRPB,ZNF318
SNRPB,ZNF326
SNRPB,ZNF638
SNRPB,ZNF830
SNRPB,ZRSR2
SNRPB2,ACIN1
SNRPB2,ALYREF
SNRPB2,BCAS2
SNRPB2,CCAR1
SNRPB2,CCDC12
SNRPB2,CDC5L
SNRPB2,COIL
SNRPB2,CRNKL1
SNRPB2,DDX20
SNRPB2,DDX23
SNRPB2,DDX39B
SNRPB2,DDX42
SNRPB2,DNAJC8
SNRPB2,EFTUD2
SNRPB2,EIF4A3
SNRPB2,ERH
SNRPB2,GEMIN4
SNRPB2,GEMIN5
SNRPB2,GPATCH11
SNRPB2,HTATSF1
SNRPB2,LSM4
SNRPB2,MAST2
SNRPB2,MFAP1
SNRPB2,NSRP1;CCDC55
SNRPB2,PCNP
SNRPB2,PLEKHA2
SNRPB2,PLRG1
SNRPB2,PNN
SNRPB2,PPP4R2
SNRPB2,PRPF3
SNRPB2,PRPF40A
SNRPB2,PRPF6
SNRPB2,PRPF8
SNRPB2,RBM22
SNRPB2,RBM25
SNRPB2,RBM8A
SNRPB2,SAP18
SNRPB2,SART1
SNRPB2,SART3
SNRPB2,SF3A1
SNRPB2,SF3A2
SNRPB2,SF3A3
SNRPB2,SF3B1
SNRPB2,SF3B2
SNRPB2,SF3B3
SNRPB2,SF3B4
SNRPB2,SF3B5
SNRPB2,SF3B6
SNRPB2,SLC4A1AP
SNRPB2,SMEK1
SNRPB2,SMN1;SMN2
SNRPB2,SNRNP200
SNRPB2,SNRNP40
SNRPB2,SNRNP70
SNRPB2,SNRPA1
SNRPB2,SNRPB;SNRPN
SNRPB2,SNRPD1
SNRPB2,SNRPD2
SNRPB2,SNRPE
SNRPB2,SNRPF
SNRPB2,SNW1
SNRPB2,SRRM1
SNRPB2,SRRT
SNRPB2,THRAP3
SNRPB2,TTC33
SNRPB2,USP39
SNRPB2,WDR61
SNRPB2,ZC3H11A
SNRPB2,ZC3H18
