target_gene_name,interactor_gene_name,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry
AHCY,C1ORF50,120.2993714,15.44861168,0.064767295,0.045758805
AHCY,ENO2,12.58546331,4.257834263,0.005622575,0.04498958
AHCY,ERLIN2,17.45394787,5.198760638,0.001286807,0.1796742
AHCY,GAK,3.549190965,4.1683693,0.001754489,0.021997721
AHSA1,AP2M1,5.582098996,3.127262708,0.000127257,0.120479763
AHSA1,APLP2,6.630539695,2.873592234,2.22E-05,0.014280099
AHSA1,ECT2,7.404825265,3.46304133,0.00382488,0.016959497
AHSA1,FKBP5,5.655713571,3.618711744,8.12E-05,0.113090445
AHSA1,GDAP2,5.262444511,2.822377233,3.29E-05,0.01332298
AHSA1,HSP90AA1,23.68817043,6.442303818,0.041462316,5.938301102
AHSA1,HSP90AB1,22.89901667,6.036828941,0.033722591,8.584377583
AHSA1,HSP90AB2P,8.59191507,3.4778089,0.049095204,0
AHSA1,HSP90B1,2.995488528,3.383175703,0.001600503,0.696281093
AHSA1,KPNB1,10.15253713,3.827215209,0.000780439,1.776905081
AHSA1,RICTOR,5.52236292,2.854472176,5.53E-06,0.081991546
AHSA1,RNF219,18.24227296,6.315379107,0.009221349,0.029153735
AHSA1,TOMM40,14.19668906,4.868362778,0.001930601,0.767589598
AKAP12,ACADM,7.624682331,2.812377776,0.001296606,1.093620833
AKAP12,FHL1,6.290645162,2.899555557,0.040023133,4.442622385
AKAP12,GAPDH,7.398832831,3.165003262,0.10006633,82.92884154
AKAP12,HSPA12A,33.16260932,7.203899016,0.064104335,0.191804471
AKAP12,LDHA,5.405245835,2.874746072,0.053224123,44.44179545
AKAP12,ORC4,11.38574977,3.504866546,0.000615545,0.863258209
AKAP12,PRKACA,10.68936772,4.145733458,0.016434494,0.369701118
AKAP12,PRKAR2A,25.45746302,6.074101572,0.0150741,2.624270745
AKAP12,TRAP1,6.886775245,2.803336447,0.003093662,6.231293925
AKAP13,ARHGEF18,4.681412049,3.360585299,0.001813966,1.587507424
AKAP8L,HSPD1,8.569712408,3.611190138,1.30587154,159.8446147
AKR1A1,PRKAA1,7.381302338,4.0571616,0.003498965,0.038464719
AKT1,GPHN,4.595592234,3.300286042,0.022047083,1.542098732
AKT1,RPS6KB2;RPS6KB1,14.87201687,4.484182131,0.134859753,1.833056626
AKT1,VASP,8.129793237,4.893396642,0.000654043,0.407496531
AKT1S1,MTOR,67.76125031,11.45066987,0.024638493,0.288066465
AKT1S1,RPTOR,93.72688805,14.23798067,0.034361529,0.536240165
AKT1S1,YWHAE,8.347605691,3.345254239,0.14343217,88.23515295
AKT1S1,YWHAG,23.42215261,6.243919931,0.158635155,8.194849695
AKT1S1,YWHAH,7.258383626,3.086997243,0.041967435,9.326137308
AKT2,AP1G1,11.24078294,4.877181153,0.000393982,1.89348472
ALCAM,ABCC1,23.62123048,6.307402031,0.002499864,1.037169484
ALCAM,LAMB1,5.291408614,3.326669565,0.001339148,0.778764108
ALDH16A1,DCTN2,4.071429625,3.449682894,0.004113536,17.1251096
ALDH16A1,DERA,13.19248568,4.150188583,0.695605469,3.492725263
ALDH16A1,KIAA0430,7.534060738,4.551499758,1.73E-05,0.134800024
ALDH16A1,PRR14L,7.985358097,3.507206533,4.63E-05,0.269227871
ALDH16A1,TRIAP1,6.440534966,3.731969464,0.002616924,15.89977376
ALG2,LDHA,10.01369578,3.580999691,0.513292921,95.21201378
ALG2,TECR,102.6420051,13.68993755,0.530865087,22.20224462
AMBRA1,CWF19L2,5.828825363,2.8910101,,
AMBRA1,DDA1,18.29469359,4.933596991,,
AMBRA1,DDB1,16.13699389,4.577269746,,
AMBRA1,PRPF40A,20.36056081,4.899061158,,
AMBRA1,RBM25,6.778332069,2.989270362,,
ANAPC11,ANAPC4,3.510230694,2.727531744,0.000401342,0.110535245
ANAPC11,CCT7,7.161354961,3.263054741,0.151639864,5.509792775
ANAPC16,ANAPC1,63.44533034,10.12759064,0.554960059,1.158545341
ANAPC16,ANAPC10,20.96319973,5.599044803,0.748288799,0.483965805
ANAPC16,ANAPC13,6.263438459,3.128970139,1.195697114,0.42121173
ANAPC16,ANAPC2,61.37488859,9.964655173,1.100245004,0.09621214
ANAPC16,ANAPC4,23.48033474,5.940141978,0.400307531,0.634540334
ANAPC16,ANAPC5,46.42614347,8.484754386,0.498642,0.886384145
ANAPC16,ANAPC7,25.20118088,6.000855346,2.877736093,2.834016566
ANAPC16,BUB1B,17.30785343,5.36329931,0.063555241,0.550924613
ANAPC16,CCT7,5.646615426,2.550780741,0.116445457,31.62960144
ANAPC16,CDC16,33.15624029,7.12538833,2.033247837,2.150118548
ANAPC16,CDC20,11.76990707,3.922965477,0.098410535,3.67505501
ANAPC16,CDC23,11.7143488,3.485637424,0.962616122,0.646986015
ANAPC16,CDC26,21.11486475,5.389692485,1.47572927,3.327128346
ANAPC16,CDC27,21.3080966,5.40440218,3.290222801,3.185097745
ANAPC16,FBXO5,23.57606619,6.16164661,0.008765002,0.084663922
ANAPC16,FZR1,4.448330094,2.694637517,0.027065309,0.192868599
ANAPC16,NEK2,56.34817081,9.930183141,0.234627421,0.864670757
ANAPC16,PYCR1,5.474970909,2.795084932,6.67655616,25.81910915
ANAPC16,PYCR2,15.63920279,4.49973443,2.492118712,19.49895734
ANAPC16,SNX9,9.332290778,4.167403858,0.00325195,2.954468189
ANAPC2,ANAPC1,57.89931691,9.663481509,0.172265142,12.04157131
ANAPC2,ANAPC10,18.57084456,5.135002434,0.162841059,5.030194804
ANAPC2,ANAPC11,4.883728857,2.639422301,0.313306697,59.6662277
ANAPC2,ANAPC13,5.618064784,2.904327795,0.340393403,4.377947847
ANAPC2,ANAPC16,26.41576965,6.222384108,0.082696604,10.39369879
ANAPC2,ANAPC4,30.00135909,6.76049326,0.317678395,6.595221104
ANAPC2,ANAPC5,38.996518,7.76863849,0.17123028,9.212809813
ANAPC2,ANAPC7,18.74964122,5.098355299,0.568287776,29.45591456
ANAPC2,BUB1B,13.23233169,4.483447251,0.004202623,5.726144482
ANAPC2,CCT7,5.118472585,2.333701396,0.075086562,328.7485503
ANAPC2,CDC16,26.68079157,6.33223712,0.576566608,22.34768455
ANAPC2,CDC20,11.21855473,3.893645194,0.039406182,38.19741482
ANAPC2,CDC23,9.974339016,3.2545735,0.274289413,6.724577766
ANAPC2,CDC26,17.94979371,4.983046236,0.38806868,34.58116987
ANAPC2,CDC27,16.14103701,4.824889266,0.513924577,33.10494658
ANAPC2,FBXO5,45.84829831,8.745438755,0.016005106,0.879971305
ANAPC2,FZR1,4.366801105,2.399046241,0.011679316,2.004618123
ANAPC2,NEK2,48.59378119,8.833501311,0.05867167,8.987127407
ANAPC2,PYCR1,5.533887474,2.478075457,1.525910853,268.3560436
ANAPC2,PYCR2,16.76446237,4.729184837,0.804747724,202.6662893
ANAPC2,SRI,4.317698979,2.631561943,5.345552304,13.70945471
ANAPC4,ANAPC1,72.12430157,10.71204224,0.263412647,1.82580252
ANAPC4,ANAPC10,27.02653861,6.017652988,0.285007909,0.762702982
ANAPC4,ANAPC11,4.912538857,2.795970868,0.181691956,9.046888157
ANAPC4,ANAPC13,6.876255842,2.88194828,0.148596872,0.663806077
ANAPC4,ANAPC16,37.67535159,7.952986247,0.524292159,1.575943949
ANAPC4,ANAPC2,68.77040689,10.21846262,0.48972992,0.151624939
ANAPC4,ANAPC5,53.99229906,8.955982923,0.210908665,1.396891729
ANAPC4,ANAPC7,22.08106519,5.415308534,0.771444008,4.466251259
ANAPC4,BUB1,5.332656104,3.138889969,0.001630006,1.186096468
ANAPC4,BUB1B,28.5312095,6.630201093,0.047214248,0.86822631
ANAPC4,BUB3,4.005256675,2.200097749,0.024601826,27.07841392
ANAPC4,CCT7,5.480700044,2.548694454,0.034875747,49.84647901
ANAPC4,CDC16,35.8095632,7.242910638,0.761614623,3.388466315
ANAPC4,CDC20,16.02745589,4.610114542,0.047846974,5.791680706
ANAPC4,CDC23,13.58190772,3.839396793,0.481916535,1.019613696
ANAPC4,CDC26,23.38546419,5.595705897,0.7335667,5.243367785
ANAPC4,CDC27,21.71514371,5.430480924,0.723867552,5.019535518
ANAPC4,DCAF11,3.450314149,2.756070377,3.78E-05,2.429760084
ANAPC4,DEPDC1B,12.6820222,4.079459311,0.00144318,0.141200634
ANAPC4,FBXO5,57.5373076,9.212983931,0.027639332,0.133425596
ANAPC4,FHOD3,44.49043123,8.033301198,0.005508703,0.059296944
ANAPC4,FZR1,12.44549547,4.583870041,0.081668522,0.303950101
ANAPC4,HP1BP3,4.058150755,2.200946286,0.003397973,7.601768591
ANAPC4,KIF18A,10.73432339,3.959005938,0.017232577,0.198215774
ANAPC4,KLHL7,11.29645884,5.362642841,0.002527866,0.623253219
ANAPC4,MAD2L1,24.89723146,7.653341985,0.014034198,4.961382038
ANAPC4,NEK2,65.65602603,10.24531616,0.126468305,1.362672648
ANAPC4,PYCR1,5.599503032,2.415027112,0.605249282,40.68946885
ANAPC4,PYCR2,23.13927901,5.410356211,1.170909251,30.72926383
ANAPC4,TERF2IP,3.778777612,2.244735048,0.00582147,7.043447206
ANKRD10,TAB2,4.057946348,2.821606324,0.006338422,8.411572942
ANKRD10,TRIP6,3.468168799,2.734480298,0.003916357,9.699022005
ANKRD13A,RHOB,6.474675017,3.103302972,0.014110671,1.451219512
ANKRD13A,RPS27A;UBC;UBB;UBA52,5.777261302,2.890924524,3.706250859,7458.93847
ANKRD17,ANKHD1,6.057243135,2.888153343,0.016061378,0.753170972
ANKRD17,HOXB6,24.15616936,7.618634355,0.051779848,0.856177752
ANKRD17,LONP1,11.41861314,4.334486746,0.031963702,1.498308133
ANKRD27,NCOA1,3.286277376,2.582513834,0.008712136,0.661951348
ANKRD27,SRSF1,4.141133867,2.444177504,0.734234234,48.69920053
ANKRD27,TBC1D4,3.037847996,2.622962592,0.008185006,3.398178992
ANKRD27,TRIP6,3.503962065,2.730919891,0.01434275,1.541655563
ANKRD28,ANKRD44,7.413752296,3.454734747,0.376633312,0.048282249
ANKRD28,ANKRD52,59.48655673,10.39099884,0.085831368,0.451579665
ANKRD28,AP2A2,7.519785482,4.119364365,0.003987981,8.025645774
ANKRD28,AP2M1,5.735637095,3.168558027,0.003135569,1.778935545
ANKRD28,ARHGEF2,11.34935196,3.767913922,0.254346625,0.343021721
ANKRD28,IQSEC1,4.977917283,2.615196955,0.355884116,0.039105911
ANKRD28,PPIP5K2,8.341142594,3.308236018,0.00147729,0.453703336
ANKRD28,PPP6C,36.36039872,7.416410641,0.815100865,3.339713148
ANKRD28,PPP6R1,54.73281603,9.819343918,0.564854977,1.241463675
ANKRD28,PPP6R2,32.11457987,7.401566394,0.342798951,0.565340594
ANKRD28,PPP6R3,15.83109393,4.695458586,0.462983158,1.308034597
ANKRD28,PRKDC,5.40970009,2.539968538,0.012868784,6.565110718
ANKRD39,CDC25C,2.774501206,2.631844263,0.000554007,1.371026195
ANKRD39,MED18,3.971511422,2.31349518,inf,1.046649101
ANKRD39,NEDD8;NEDD8-MDP1,7.042222344,3.258295342,0.015072579,23.71046438
ANKRD39,SRSF1,4.041156823,2.281392872,0.052629796,38.44003309
ANKRD40,AHCY,12.20517533,4.284907363,0.029427767,32.53667797
ANKRD40,C2ORF44,5.724557279,2.941501761,0.002180995,1.084622384
ANKRD40,EP400,4.229718772,2.607007124,0.000217593,0.1927526
ANKRD46,15/09/2021 0:00,8.580687236,3.369760399,0.002506306,0.608334484
ANKRD46,ATRN,47.15361891,8.980571974,0.020223276,0.124480341
ANKRD46,BNIP1,14.57554723,4.804153674,0.003755022,0.227513786
ANKRD46,CANX,13.53764382,4.664245584,0.019805386,20.82736871
ANKRD46,FAF2,120.2532788,16.30854123,0.025581507,1.117847774
ANKRD46,LMAN2L,86.25320099,12.85869499,0.007822498,0.381491489
ANKRD46,MGRN1,30.60441828,7.020403308,0.082164236,0.487118597
ANKRD46,NBAS,20.02232317,7.417560024,0.000136451,0.104628662
ANKRD46,PGRMC2,26.08242131,6.460035635,0.007273011,0.698344832
ANKRD46,SEC62,23.38485239,7.43336348,0.001588931,0.957130428
ANKRD46,SPCS3,13.107489,4.578444308,0.003907859,3.128814027
ANKRD46,SRPRB,19.59264917,5.492072036,0.037798767,3.795388651
ANKRD46,TMX1,32.53037329,7.255511339,0.028321428,6.756276997
ANKRD46,VEZT,13.0909384,4.339637253,0.004774927,0.11766449
ANKRD46,ZMPSTE24,19.43069588,4.710744478,0.000643504,4.441529753
ANKRD52,ANKRD28,49.36352081,9.708470868,0.066045415,2.214448696
ANKRD52,PPP6C,23.18560016,5.805824857,0.351127473,7.395623424
ANKRD52,PPP6R1,30.4057114,6.926712151,0.04244429,2.749157616
ANKRD52,PPP6R2,22.66174544,5.924569763,0.136043926,1.251917742
ANKRD52,PPP6R3,11.7179169,4.444828568,0.393969821,2.896575507
ANKRD54,DOCK1,7.703425566,3.707186565,0.000379019,0.309178372
ANKRD54,FAM192A;NIP30,18.86191582,5.656455171,0.012509594,1.904884392
ANKRD54,HNRNPUL2-BSCL2;HNRNPUL2,18.98603176,5.361231669,0.088888758,3.863773134
ANKRD54,KIAA1279,3.67277714,3.440319867,0.000378306,4.037352629
ANKRD54,KPNA2,4.177856246,2.728291628,0.008962923,61.03965174
ANKRD54,PSME3,16.49211913,4.938437527,0.109900058,29.93130904
ANKRD54,SNX33,25.82912168,6.333807457,0.002386873,0.236647939
ANKRD54,TULP3,39.32791497,7.818459392,0.003996176,0.258336939
ANKZF1,APRT,8.320917321,2.843469581,0.002969527,10.15543553
ANKZF1,PSMA5,6.706099722,3.184679752,0.012666699,113.0021562
ANKZF1,PSMA6,5.06937809,3.426793411,0.004251696,18.80555857
ANKZF1,PSMB2,6.408966306,3.353076338,0.005773581,16.23516297
ANKZF1,PSMB7,7.322680614,3.3805956,0.000351868,5.337876028
ANKZF1,PSMC3,9.363208154,3.818244881,0.013508509,25.19603101
ANKZF1,PSMC4,7.223898611,3.192617225,0.00471146,13.80962287
ANKZF1,PSMC5,12.10880991,4.434782012,0.012069352,23.92765182
ANKZF1,PSMC6,10.08046524,4.156785005,0.008701051,20.51365251
ANKZF1,PSMD11,6.614731656,3.09771918,0.002717119,15.79319224
ANKZF1,PSMD12,5.78889573,2.945901512,0.002059896,6.235593902
ANKZF1,PSMD13,8.585424473,3.647967003,0.002567394,16.11031003
ANKZF1,PSMD3,6.329432798,2.941412056,0.0054659,10.34617253
ANKZF1,PSMD6,4.872076434,3.197008926,0.004559338,15.0397897
ANKZF1,PSMD7,5.643170258,2.955419268,0.006210926,12.69767004
ANLN,APMAP,2.950944973,2.878005279,0.000207181,160.7206759
ANLN,FLOT2,3.594897104,2.219897979,0.0005898,129.5328032
ANLN,GEMIN4,6.404251826,2.153245788,2.64E-06,303.4982413
ANLN,IQGAP3,7.495732793,3.119228793,0.000674942,11.81012824
ANLN,PPIF,3.161601419,2.479839928,0.001678255,471.4960239
ANLN,SRI,3.889112624,2.164577239,0.152827594,83.06825712
ANXA11,OAT,4.307278592,2.599124475,0.160431027,1.983299556
ANXA11,PRDX3,4.473024491,2.98757636,0.457207754,2.827498163
AP2B1,AAK1,131.9582529,14.73245163,0.017987287,0.095509081
AP2B1,AP2A1,11.34017274,3.548276035,0.332957375,0.545676873
AP2B1,AP2A2,41.14609079,7.40349961,0.513183821,0.796448719
AP2B1,AP2M1,36.46767179,7.239020986,0.938776532,0.176537935
AP2B1,AP2S1,20.04969507,5.568428418,0.254023328,0.444187649
AP2B1,BMP2K,14.69762974,3.846593494,0.013129589,0.014889715
AP2B1,CALCOCO1,24.41918568,3.474588306,0.001035152,0.008224045
AP2B1,EPS15,32.69718759,6.62625525,0.309701642,0.129917364
AP2B1,EPS15L1,10.37860909,3.606718068,1.507224469,0.23802536
AP2B1,FCHO2,49.31104182,8.158223644,0.091575997,0.053464221
AP2B1,NUMB,10.62221583,3.142399727,0.018971966,0.018040254
AP2B1,REPS1,21.08945647,7.740475407,0.005731749,0.094052492
AP2S1,AAGAB,28.57732792,5.390956682,0.101514126,0.428067619
AP2S1,AAK1,16.87231141,4.609504105,0.026201525,0.215019668
AP2S1,AP2A1,33.42083022,5.823914524,0.130959758,1.228482768
AP2S1,AP2A2,48.05754888,7.093717433,0.341230126,1.79304562
AP2S1,AP2B1,32.28200589,5.648904249,0.328178418,0.895481399
AP2S1,AP2M1,70.70303615,8.961104285,0.267200152,0.397439991
AP2S1,BMP2K,11.41582828,3.237756396,0.001792222,0.033521227
AP2S1,C15ORF57,26.66455928,5.195663899,0.260873226,0.342885567
AP2S1,EPS15,32.04189305,5.827866289,0.155556608,0.292483064
AP2S1,EPS15L1,27.72968879,5.270828997,0.034652742,0.535866677
AP2S1,FCHO2,90.67277686,10.69126778,0.071829701,0.120364043
AP2S1,HIST1H1B,6.789245639,2.536487146,0.067010749,0.391641386
AP2S1,PAICS,5.830434539,2.299464442,0.003325797,3.28626457
AP2S1,RAN,4.678400055,2.09782715,0.04519599,3.670066262
APC,CTNNB1,22.99795575,6.08865732,3.342479824,16.50387223
APC,TRAP1,4.587702198,2.915608058,2.741749464,206.1560487
APPL1,ACTR2,5.791533446,2.541246079,0.021263234,12.37064678
APPL1,APPL2,89.23889335,9.176859142,0.041810413,0.44349006
APPL1,ARPC1A,8.981387184,2.853791983,0.008278293,5.205867872
APPL1,ARPC2,5.337942888,2.488603255,0.00289996,9.682435146
APPL1,CAMSAP3,7.677136248,1.806211984,3.29E-06,0.256329904
APPL1,KIAA0430,6.120348146,2.925375583,1.69E-05,0.059268461
APPL1,YWHAB,24.76559092,4.6204796,0.096553845,25.71252644
APPL1,YWHAE,20.62384217,4.366940557,0.18070039,132.6158541
APPL1,YWHAG,6.082454413,2.802842318,0.020811372,12.31671228
APPL1,YWHAH,13.20440751,3.055647451,0.046822973,14.0170173
APPL1,YWHAQ,14.9247789,3.529639312,0.056279051,27.43394105
APPL1,YWHAZ,41.58987533,6.429885041,0.722423732,114.1854531
APPL2,APPL1,64.61464482,10.85969769,0.119723789,2.254841969
ARAF,CDC37,16.04887737,4.923728566,1.596450142,11.15336374
ARAF,RAF1,32.02968229,7.368716011,1.757081807,2.172568059
ARAF,YWHAB,9.332237655,3.661286847,2.702429566,31.94165716
ARAF,YWHAG,9.799963865,3.933536037,1.582270436,15.30056574
ARAF,YWHAH,6.693252505,3.093881549,2.354985755,17.41278758
ARAF,YWHAZ,11.58228915,4.366898836,12.17667379,141.8480835
ARF1,ARF1;ARF3,23.75224232,6.224756996,1,1
ARF1,ARFIP2,18.36407021,5.403795779,0.003476377,0.022885922
ARF3,ANKHD1,5.452228934,2.573766485,0.001385471,0.016590468
ARF3,ARF1;ARF3,15.35079475,5.041754557,1,1
ARF3,RAI1,7.880865453,3.965752097,9.10E-05,0.003509045
ARF4,ARF5,2.406003781,1.994283154,0.005098127,1.867525032
ARF4,BCAP31,6.802728948,3.212082073,0.003989391,4.589687976
ARF4,ERP44,15.72550612,5.423657942,0.119513096,0.809198679
ARF4,HSP90B1,7.623510417,3.603039428,0.021260891,2.467069777
ARF4,LMAN2,34.7783125,7.895261049,0.336735056,1.038964157
ARF4,SERPINH1,17.65081991,5.118545472,0.176565633,2.779189598
ARF4,WBP11,3.122753129,3.204976234,0.304294134,0.173560496
ARF5,ERP44,7.474330282,3.430766897,0.008469645,0.433300045
ARF5,LMAN2,8.638196753,4.922299302,0.039054553,0.556332118
ARF5,RRP36,3.119162308,2.893608959,0.004925775,0.065476392
ARF5,SERPINH1,4.187152475,3.683881521,0.047755545,1.488167254
ARF6,KAT2A,2.814253758,1.905399016,0.0095887,0.058119474
ARF6,SMARCD2,2.985257657,2.01106344,0.000177117,0.236769793
ARF6,USP6NL,94.51358083,14.01901936,0.019813668,0.006895087
ARFGAP1,CD2AP,12.96193436,4.306423372,0.000295497,0.488256311
ARFGAP1,COPG2,6.08816937,2.66869433,0.004943361,1.409471064
ARFGAP2,MAD2L1,5.460942034,4.697670674,0.000750643,2.505821014
ARFGAP3,SNAPC4,2.968647054,2.640133589,0.00073513,1.663583236
ARFGEF1,AKAP10,9.859149147,4.0249736,0.390248439,0.393679549
ARFGEF1,ARFGEF2,39.07414475,8.155805699,0.156849334,0.44230475
ARFGEF1,C13ORF34;BORA,6.941966943,3.833799204,0.002180028,0.238378898
ARFGEF1,DPY30,12.5122475,6.122559211,0.377016574,5.436694847
ARFGEF1,MSH2,29.1755255,6.890588047,0.003374365,5.273429952
ARFGEF1,MSH6,16.3702757,4.691290374,0.001350315,3.494504831
ARFGEF1,MYCBP,6.342129604,3.020875575,0.299546951,15.19371981
ARFGEF1,TATDN3,3.036615047,3.060189684,0.000346248,1.381770833
ARFGEF2,AKAP10,44.32789233,8.910887979,2.462638009,0.890064031
ARFGEF2,ARFGEF1,44.16866257,8.903247652,0.162645642,2.260884603
ARFGEF2,DPY30,7.635260042,3.383723242,0.111777905,12.29173967
ARFGEF2,MYCBP,21.21268535,5.741316471,0.940594546,34.35124717
ARFIP1,ARFIP2,43.05115073,8.426767252,0.161297175,0.434207354
ARFIP1,ARL1,9.263826111,3.946578321,0.007767822,1.928109767
ARFIP1,HAUS2,31.74308357,6.937141814,0.00727287,0.42461441
ARFIP1,HAUS6,9.532866651,3.659520566,0.000887934,0.445001869
ARFIP1,HAUS7,33.6409715,7.410962172,0.004777348,0.230545421
ARFIP2,ARFIP1,12.39694357,4.624017629,0.342424987,2.303047128
ARFIP2,CCAR1,7.9084606,4.811254824,0.004038759,1.411524573
ARHGAP1,RHOC,10.94837567,3.642946412,0.000203835,7.646018987
ARHGAP11A,CAPZA2,4.697277276,2.951097215,1.447932849,3.742423497
ARHGAP11A,CD2AP,4.991209489,2.469201443,0.102406759,1.096778927
ARHGAP11A,DCTN1;DKFZP686E0752,10.74250751,2.273205789,0.000556047,5.541851469
ARHGAP11A,TWF1,8.134247079,4.092631939,0.128110993,2.483790632
ARHGAP11AB,ACTB,4.371076704,2.714455183,134852.6316,
ARHGAP11AB,STOM,8.132389056,3.661663698,10442,
ARHGAP15,BCAP29,57.34373777,9.730640238,,
ARHGAP15,BCAP31,16.80134958,4.946232478,,
ARHGAP15,CYB5A,7.892429343,3.770167221,,
ARHGAP15,EDC4,5.551725879,4.096529256,,
ARHGAP15,ESYT1,8.85424701,4.076731912,,
ARHGAP15,HACD3,11.03058409,4.980183202,,
ARHGAP15,MICAL2,48.65431687,9.909137999,,
ARHGAP15,PGRMC1,10.6031907,4.061197319,,
ARHGAP15,SCD,7.36716709,3.505470764,,
ARHGAP17,ARHGAP44,5.770634426,2.58296158,0.143828004,0.026123624
ARHGAP17,SH3BP1,22.03433452,5.979984259,0.013485639,0.046298659
ARHGAP17,VCL,3.149144216,2.899643744,0.014412418,1.687444376
ARHGAP18,AFTPH,5.731758085,2.486100661,,2.194432022
ARHGAP18,ALDH18A1,12.2266911,4.171602979,,117.7595552
ARHGAP18,AP1AR,9.233693125,3.283000748,,0.812926037
ARHGAP18,AP1B1,8.749656597,3.164020285,,89.28177789
ARHGAP18,AP1G1,18.22058923,4.944046106,,9.751689815
ARHGAP18,AP1M1,47.86089504,8.141862194,,37.47856963
ARHGAP18,AP2A2,11.39606756,4.044956053,,71.10835761
ARHGAP18,AP2B1,14.89150002,4.043378013,,35.51287865
ARHGAP18,AP2M1,17.9921805,4.709272474,,15.76162074
ARHGAP18,AP2S1,11.68178525,3.854732225,,39.65786302
ARHGAP18,BAG2,4.528900398,2.112559729,,30.06669903
ARHGAP18,BAG4,3.039334384,2.498224798,,12.74332578
ARHGAP18,BMP2K,4.778088152,2.240791102,,1.32938023
ARHGAP18,C6ORF10,9.361801538,3.075206405,,0
ARHGAP18,CALCOCO1,7.393333904,2.499832227,,0.734257335
ARHGAP18,CD2AP,3.450769555,1.958988454,,11.25495773
ARHGAP18,CHMP5,3.421951623,1.864444544,,94.12919209
ARHGAP18,CLINT1,18.88019391,4.875247357,,27.15012814
ARHGAP18,CLTA,49.13422945,8.244900972,,76.5359397
ARHGAP18,CLTB,7.860925331,2.65244093,,11.95489044
ARHGAP18,CLTC,50.33179783,8.25970804,,169.2938613
ARHGAP18,CPSF7,8.009487395,3.082379476,,28.75654145
ARHGAP18,DCP1A,27.4069467,5.999023173,,20.25001532
ARHGAP18,DCP1B,20.56285172,5.523894046,,2.120869334
ARHGAP18,DCP2,18.30206226,4.830124619,,3.075969729
ARHGAP18,DDX6,10.80784823,3.566265067,,46.66241804
ARHGAP18,EDC3,20.42629656,5.261851734,,28.10686929
ARHGAP18,EDC4,32.62615865,6.621730652,,15.33209415
ARHGAP18,EIF4ENIF1,6.258186427,2.593311838,,6.135792634
ARHGAP18,ENPP4,7.342697233,3.175780057,,5.448127949
ARHGAP18,EPN2,5.0105275,2.207114079,,3.393170773
ARHGAP18,EPS15,10.89732074,3.518093186,,11.59925328
ARHGAP18,GAK,5.789320465,2.854560287,,4.314237344
ARHGAP18,GOLGA2,2.51286942,1.89914471,,22.849228
ARHGAP18,GTSE1,32.31787836,6.570731842,,2.308045836
ARHGAP18,HELZ,4.951301534,2.257121463,,2.587290888
ARHGAP18,HIP1,8.907904039,2.784475733,,1.834815426
ARHGAP18,HSPA1B;HSPA1A,22.18617659,5.254598198,,1933.661172
ARHGAP18,HSPA2,5.484892043,1.778451882,,1.177530792
ARHGAP18,HSPA8,6.494894724,2.652768383,,1229.046209
ARHGAP18,HSPA9,5.188932737,2.262972972,,253.2267232
ARHGAP18,IQSEC1;IQSEC2,9.393346156,2.757523545,,1.395814
ARHGAP18,IST1,3.478697329,2.446312658,,14.99042527
ARHGAP18,KIAA0430,10.92283855,3.88987235,,0.467277407
ARHGAP18,LSM1,7.6009288,2.834891561,,6.64299283
ARHGAP18,LSM14A,3.573245271,1.925159296,,23.59559229
ARHGAP18,LSM2,15.08273445,4.185340479,,224.2356762
ARHGAP18,LSM4,6.205170236,2.529329259,,143.8871867
ARHGAP18,LSM6,3.993665639,2.35964586,,14.34344425
ARHGAP18,MAP7D2,11.48740937,3.747896229,,1.494537798
